"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2016-P","1208",442.972698096224,"Tosoni, Matteo","Quarrata","Tuscany","Italy","Campionato dello Zuccone",NA,NA,289.655079916617,447.345467957016,0,"Early Giant",9,200.929035974761,"Medium"
"2018-P","1261",443.314813920131,"Barreca, Alessandro","Pisa","Tuscany","Italy","Campionato dello Zuccone","1333 Garofano",NA,261.295912234728,385.591283246319,6.22650475837101,"Wolf",9,201.084217102141,"Medium"
"2020-P","1106",319.435969145372,"Spreafico, Luca","Sirtori","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1137 Salvagni 2019",NA,275.852540964483,450.102941035925,0,"Jack O'Lantern",9,144.893718307896,"Light"
"2015-P","1645",180.320226488588,"Petrelli, Team","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone","1254 Bartoli","Open",212.50397487148,NA,0,"Jack O'Lantern",9,81.7918788918954,"Light"
"2020-P","364",1229.13122587224,"Gervasoni, Andrea","Goito","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1025.1 Muscas","Self",381.464978436783,1142.78672320741,NA,"Rouge Vif d’Etampes",9,557.524545784392,"Heavy"
"2018-P","998",615.308455325593,"Jaglarz, Mario","Kleinhadersdorf","Lower Austria","Austria","Austrian Weigh-off","1080.9 Melka","sibb",0,0,0,"Jack O'Lantern",9,279.099220532175,"Medium"
"2021-P","507",946.881267548254,"Kurzreiter, Lukas","Pruggern","Styria","Austria","Austrian Weigh-off",NA,NA,339.170650789857,NA,0,"Blue Hubbard",9,429.498118255817,"Heavy"
"2017-P","31",1901.68545633442,"Mereo, Egidio","Montepulciano","Tuscany","Italy","Europameisterschaft im Kurbiswiegen","2045 McMullen","sibb",440.139868651305,1930.16182008836,3.00255953058074,"Cinderella",9,862.59001313326,"Heavy"
"2021-P","DMG",276.318457767129,"Pezza, Davide","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone","230 Geddes","Self",215.440204560067,274.793316312861,4.10032859550075,"Rouge Vif d’Etampes",9,125.335944133337,"Light"
"2020-P","482",975.963853606862,"Team, Bauhof Tulln","Kleinhadersdorf","Lower Austria","Austria","Austrian Weigh-off","1080 Melka","1006 Jaglarz",330.21154739135,962.33903125435,NA,"Connecticut Field",9,442.68975739187,"Heavy"
"2013-P","976",471.069032327933,"Gervasoni, Marta","Marone","Other","Italy","Pesa la Zucca! Foiano",NA,NA,250.057266238436,407.653322473285,14.2695527784994,"Rouge Vif d’Etampes",9,213.673318807234,"Medium"
"2018-P","746",772.557842915596,"Kojima, Sokontokoro","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",9,350.426342930173,"Medium"
"2019-P","1099",457.892439654158,"Felappi, Lorenzo","Semproniano","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,259.51058992781,415.450416466243,8.23233276695741,"Jack O'Lantern",9,207.696516907812,"Medium"
"2016-P","918",715.137531461954,"Kojima, Sokontokoro","Shirako","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",9,324.380927771777,"Medium"
"2016-P","1338",337.03248048787,"Petrelli, Team","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone",NA,NA,244.889343136406,306.782926049169,NA,"Big Max",9,152.875361591472,"Light"
"2013-P","1231",306.12113522817,"Milani, Joele","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,257.804797100854,323.430443451071,0,"Dill's Atlantic",9,138.854211235236,"Light"
"2015-P","1237",458.36036011115,"Tranfaglia, Antonio",NA,"Other","Italy","Campionato dello Zuccone","1254 Bartoli","Open",275.708942520932,537.069954467607,0,"Spirit",9,207.90876205687,"Medium"
"2018-P","1259",437.616472655683,"Bartoli, Gabriele e Sauro","Semproniano","Tuscany","Italy","Campionato dello Zuccone","563 Garofano","Open",NA,577.605294032461,0,"Big Max",9,198.499492982932,"Medium"
"2017-P","1386",281.574798202204,"Kittenberger, Christian",NA,"Lower Austria","Austria","Austrian Weigh-off","1864 Wallace 16","1560 Wuersching 16",0,0,0,"Rouge Vif d’Etampes",9,127.720180048809,"Light"
"2020-P","901",524.570787110745,"Team N","Kyotango, Kyoto","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Connecticut Field",9,237.941306558328,"Medium"
"2014-P","1040",584.141654258541,"Fuchs, Daniel",NA,"Lower Austria","Austria","Austrian Weigh-off",NA,NA,301.348209443051,610.072236676721,0,"Rouge Vif d’Etampes",9,264.962197370852,"Medium"
"2014-P","830",751.389045852368,"Reischer, JZB Kindergruppe","Riederberg","Lower Austria","Austria","Austrian Weigh-off","1474 Mathias",NA,348.57757898743,793.3970974514,0,"Rouge Vif d’Etampes",9,340.824338100214,"Medium"
"2021-P","1332",76.5383501697846,"Tosoni, Matteo","Rimini","Emilia-Romagna","Italy","Campionato dello Zuccone",NA,NA,150.185205503308,82.1862661446091,0,"Big Moose",9,34.7172116494025,"Light"
"2014-P","1481",246.487350395143,"Yada, Kazuyo","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",9,111.804781440754,"Light"
"2020-P","78",1684.28459564716,"Boschi, Valerio","Chiari","Lombardy","Italy","Sfida degli Zucconi della Brianza","2416.5 Haist","2145 Mcmullen",409.378974419846,1545.42826494516,9.83011436420352,"Casper",9,763.978641494089,"Heavy"
"2020-P","1119",304.01578231795,"Higashikagawa Junior Chamber","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",9,137.899239219003,"Light"
"2019-P","936",558.508362694977,"Schoffnegger, Armin","Retz","Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,0,0,0,"Connecticut Field",9,253.335131899634,"Medium"
"2020-P","EXH",511.694833074842,"Joebstl, Horst","Zwillingsdorf","Lower Austria","Austria","Europameisterschaft im Kurbiswiegen","1594 Melka","1594 Melka",273.172168843616,523.437891392422,2.04279337531216,"Rouge Vif d’Etampes",9,232.100872051172,"Medium"
"2019-P","133",1405.27010533251,"Tosoni, Matteo","Cremnago di Inverigo","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","2145 McMullen","Self",408.145344632429,1423.87048136085,1.00517904489347,"Connecticut Field",9,637.419797567925,"Heavy"
"2019-P","1673",68.921077146366,"Kitahara, Mitsuji","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Connecticut Field",9,31.262074725773,"Light"
"2021-P","252",1404.52253106335,"Langenlois, Gartenbauschule","Pruggern","Styria","Austria","Austrian Weigh-off","1819 Mendi 19",NA,377.64742889347,1270.41149117767,4.81188968909804,"Champion",9,637.080703583423,"Heavy"
"2021-P","1026",367.197831009277,"Schoffnegger, Armin","Wien","Vienna","Austria","Leiserberge Weigh-off","1584 Melka","open",277.335395387839,465.578188787066,0,"Jack O'Lantern",9,166.558134426358,"Light"
"2014-P","1673",100.782996086219,"Markl, Michael","Pamhagen","Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Howden",9,45.7143980504488,"Light"
"2019-P","1659",76.7157218874641,"Sudo, Yoichi","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",9,34.7976661071957,"Light"
"2014-P","368",1168.44839684169,"Melka, Friedrich",NA,"Upper Austria","Austria","Austrian Weigh-off","1753 Bryson",NA,393.079747761878,1274.42162066155,0,"Spirit",9,529.99927754612,"Heavy"
"2017-P","1579",42.318080554524,"Itou, Nobuyoshi","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,19.1951584525775,"Light"
"2015-P","1358",404.743228866547,"Bertone, Andrea",NA,"Other","Italy","Festa della zucca di sale",NA,NA,0,0,0,"Big Max",9,183.58844042303,"Medium"
"2017-P","1135",436.532358274147,"Kikkoman Biochemifa Company","Shizuoka","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,198.007746971259,"Medium"
"2014-P","910",662.16572795332,"Hoefler, Norbert","St. Margarethen","Carinthia","Austria","Austrian Weigh-off",NA,NA,NA,NA,0,"Jack O'Lantern",9,300.353321875121,"Medium"
"2021-P","1005",417.520739850268,"Puchner, Wilfried",NA,"Lower Austria","Austria","Leiserberge Weigh-off","Lancaster 19","1679 Stelts 17",249.773240369946,368.491685607116,5.17767602932508,"Prizewinner",9,189.384221912837,"Medium"
"2018-P","719",782.514532660241,"Topini, Giuseppe","Goito","Lombardy","Italy","Festa della zucca di sale",NA,NA,335.299890650962,954.607401371034,0,"Cinderella",9,354.942621428801,"Medium"
"2017-P","678",840.82837737438,"Musso, Stefano","Goito","Lombardy","Italy","Festa della zucca di sale","1278.6 cutrupi","x self",332.67890938482,959.98626676027,NA,"Atlantic Giant",9,381.3933364565,"Heavy"
"2021-P","831",560.70818673187,"Langenlois, Gartenbauschule","Buers","Vorarlberg","Austria","Austrian Weigh-off","Melka","Mendi",302.828266631894,NA,0,"Casper",9,254.332955298111,"Medium"
"2020-P","EXH",1234.80102380302,"Vendepane, Giulio","Rimini","Emilia-Romagna","Italy","Campionato dello Zuccone","1997 Boonen",NA,377.006537328488,1173.93086369587,0,"Casper",9,560.096322865239,"Heavy"
"2016-P","1655",20.9196597688234,"Maeda, Mitsuteru","Okayama","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,NA,0,"Dill's Atlantic",9,9.48899805413424,"Light"
"2019-P","1724",22.2695061681447,"Tanaka, Akihiko","Takahashi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",9,10.1012780815384,"Light"
"2014-P","977",625.680017608216,"Cassioli, Rita","Buja","Other","Italy","Campionato dello Zuccone","1490 Cutrupi","Self",307.594182875488,624.386836933947,0,"Big Max",9,283.803682048552,"Medium"
"2018-P","642",913.110793004913,"Lacina, Martin",NA,"Lower Austria","Austria","Austrian Weigh-off","2090.5 Stelts",NA,340.845798398975,1067.20347927993,0,"Early Giant",9,414.180088671678,"Heavy"
"2018-P","1580",173.238077848302,"Vasco,agnelli","Radda in Chianti","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,197.312817294494,168.503795531669,0,"Casper",9,78.5794703054557,"Light"
"2020-P","200",1358.93845480192,"Vogl, Matthias","Doerfles","Lower Austria","Austria","Leiserberge Weigh-off","2016.6 Boonen 2017","2226.7 DMGBoonenHerman 2018",392.700333490143,1486.31407928779,0,"Blue Hubbard",9,616.404114397742,"Heavy"
"2018-P","891",702.329628412938,"Vulic, Luka",NA,"Other","Austria","Austrian Weigh-off","Kaar 17",NA,0,0,0,"Howden",9,318.571360673044,"Medium"
"2018-P","807",766.964099926024,"Morucci, Davide",NA,"Other","Italy","Festa della zucca di sale","1333 garofano","767 louse",312.38134159764,703.237736779379,8.96403808623483,"Atlantic Giant",9,347.889063790362,"Medium"
"2014-P","1258",446.257165919815,"Giustarini, Vinicio","Arezzo","Other","Italy","Campionato dello Zuccone","952 Bartoli","Open",290.106286596005,495.475183921797,0,"Wolf",9,202.418845519052,"Medium"
"2016-P","1120",534.213619706757,"Bonanomi, Vittorio","Arezzo","Other","Italy","Campionato dello Zuccone",NA,NA,309.419505440324,555.80710762354,0,"Autumn Gold",9,242.315221849066,"Medium"
"2013-P","576",777.728211436995,"Joebstl, Horst","Zwillingsdorf","Lower Austria","Austria","Austrian Weigh-off","780 DIEGARTENTULLN 12","934 Schieder 11",318.202412305931,721.177576838173,0,"Atlantic Giant",9,352.771582641568,"Medium"
"2017-P","799",745.805820244871,"Tanaka, Akihiko","Takamatu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,338.291829564665,"Medium"
"2016-P","1474",202.53376871976,"Legena, Ivano","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone",NA,NA,218.095021379201,238.397090064684,0,"Wolf",9,91.867772158628,"Light"
"2018-P","1749",23.9976798264092,"Tanito, Nobuyuki","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",9,10.8851644669621,"Light"
"2016-P","848",772.098133236714,"Zecchini, Fernando","Farigliano","Piedmont","Italy","Pesa la Zucca! Foiano",NA,NA,388.313855330613,1359.11907975213,NA,"Prizewinner",9,350.217822127417,"Medium"
"2016-P","DMG",237.215044017823,"Topini, Giuseppe","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone",NA,NA,205.596655491819,243.848635809765,1.01126495993991,"Spirit",9,107.598934015699,"Light"
"2013-P","1163",350.609234622434,"Boioni, Emidio","Sant' Arcangelo di Magione","Other","Italy","Pesa la Zucca! Foiano",NA,NA,241.265237138678,359.41273332126,2.90344492047209,"Atlantic Giant",9,159.033673676276,"Light"
"2020-P","873",561.087433287183,"Aininger, Gerald","Neustift","Styria","Austria","Austrian Weigh-off","Melka",NA,294.493255008051,526.882249451435,3.95951017614259,"Early Giant",9,254.50497864195,"Medium"
"2013-P","1309",225.946415097836,"Mauro, Torelli","Arezzo","Other","Italy","Pesa la Zucca! Foiano",NA,NA,211.872374387915,205.116680020459,7.72636701996108,"Atlantic Giant",9,102.487569917231,"Light"
"2014-P","1184",473.294978891986,"Bontempi, Giovanna","Trento","Other","Italy","Pesa la Zucca! Foiano",NA,NA,271.371505357544,474.683675449773,0,"Casper",9,214.682991184716,"Medium"
"2014-P","1258",420.448302145311,"Giovanni, Riva","Arezzo","Other","Italy","Campionato dello Zuccone","952 Bartoli","Open",268.28114675047,456.63867371087,0,"Casper",9,190.712141832568,"Medium"
"2017-P","678",875.107318327941,"Falchi, Brunero","Garlate","Lombardy","Italy","Festa della zucca di sale","1278.6 cutrupi","x self",347.628288433919,981.570717360582,0,"Big Max",9,396.942002524715,"Heavy"
"2015-P","1784",31.984456397487,"Yokozawa, Yozaemon","Kuwana","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,14.5079053804978,"Light"
"2018-P","1718",57.7418096876607,"Oka, Tadaichi","Okayama","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",9,26.191244304315,"Light"
"2020-P","998",448.403458783065,"Miki, Susumu","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",9,203.392387585608,"Medium"
"2021-P","1207",196.908253763131,"Buechele, Franz",NA,"Lower Austria","Austria","Leiserberge Weigh-off","520.3 Grabmayer 19",NA,198.377819253488,188.279822383965,1.01378344392871,"Autumn Gold",9,89.31608149698,"Light"
"2015-P","1592",214.346379008484,"Itou, Yoshihiro","Izumo","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",9,97.2258820553767,"Light"
"2019-P","1519",165.946295088175,"Team, Donauland Kompost","Wien","Vienna","Austria","Leiserberge Weigh-off","2043 Clementz",NA,0,0,0,"Connecticut Field",9,75.2719732817648,"Light"
"2021-P","1110",286.177850335242,"Zimmermann, Adolf","Riederberg","Lower Austria","Austria","Leiserberge Weigh-off","1225 Kurzreiter",NA,265.63620031295,386.024640366614,0,"Spirit",9,129.808089375068,"Light"
"2017-P","EXH",736.035863512833,"Team Schaugarten Kittenberger Erlebnisgaertnen","Baerndorf","Lower Austria","Austria","Austrian Weigh-off","1726 Cutrupi 14","2095 Willemijns 16",NA,NA,0,"Connecticut Field",9,333.860251735783,"Medium"
"2013-P","976",451.161700475674,"Colzani, Enrico",NA,"Other","Italy","Pesa la Zucca! Foiano",NA,NA,262.165863272178,377.598249901026,14.4900110707037,"Big Max",9,204.643504971991,"Medium"
"2017-P","714",760.150638494318,"Boeck, Alexander","Bad Voeslau","Lower Austria","Austria","Austrian Weigh-off","Mathias 16",NA,346.480447616852,864.106086224028,0,"Big Moose",9,344.798529671651,"Medium"
"2019-P","1512",185.320077599432,"Tosoni, Matteo","Malonno","Lombardy","Italy","Sfida degli Zucconi della Brianza","1761,5 Cutrupi",NA,199.924832283536,177.839132213563,4.9640382157441,"Dill's Atlantic",9,84.0597732069103,"Light"
"2021-P","154",1690.06965190043,"Giozet, Gabriele","Lumezzane","Lombardy","Italy","Sfida degli Zucconi della Brianza","2158 Paton","2158 Paton",401.013797573783,1532.5818052556,6.04357688240173,"Big Moose",9,766.602698870592,"Heavy"
"2016-P","1653",25.7428522341565,"Team K",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",9,11.6767613554508,"Light"
"2014-P","1237",470.293013129104,"Davide, Moretti","Caserta","Other","Italy","Pesa la Zucca! Foiano",NA,NA,260.978258552841,454.932553975122,0,"Dill's Atlantic",9,213.321322419671,"Medium"
"2015-P","1705",116.57953458753,"Cocozza, Michele",NA,"Other","Italy","Festa della zucca di sale",NA,NA,NA,120.327948548218,2.93450806202125,"Blue Hubbard",9,52.8795873870547,"Light"
"2019-P","1410",252.675656250851,"Uematu, Nobuyuki","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Howden",9,114.611749760129,"Light"
"2016-P","1307",361.50915595929,"Cristini, Team Attilio e Giacomo","Farigliano","Piedmont","Italy","Campionato dello Zuccone",NA,NA,258.604546059365,334.829079165223,10.3651683020402,"Jack O'Lantern",9,163.977794828274,"Light"
"2020-P","1229",198.656654779707,"Maffessoli, Valter",NA,"Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1137 Salvagni 2019","Open",0,0,0,"Champion",9,90.1091428577989,"Light"
"2018-P","1259",428.856517443087,"Ondelli, Franco","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone","563 Garofano","Open",275.271993476994,553.230849459227,0,"Howden",9,194.526044136956,"Medium"
"2015-P","1784",33.2329768795887,"Utunomiya, Hiroyoshi","Kurashiki","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Cinderella",9,15.0742247449679,"Light"
"2021-P","1242",149.450357953513,"Bauhof Tulln, Team","St. Michael","Carinthia","Austria","Austrian Weigh-off","829.4 Joebstl","self",189.188212099925,171.885346151249,0,"Big Moose",9,67.7895420614823,"Light"
"2013-P","963",503.274743829726,"Schodl, Zwillinge","Gross Gerungs","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Atlantic Giant",9,228.281583814868,"Medium"
"2015-P","1702",120.642244533751,"Ondelli, Buno","Artogne","Other","Italy","Campionato dello Zuccone","1254 Bartoli","Open",166.475639083363,120.348608567441,2.8863240273729,"Autumn Gold",9,54.7224016201838,"Light"
"2013-P","504",918.847025893248,"Ogata, Katsuhiko","Kamogawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Early Giant",9,416.78200014237,"Heavy"
"2018-P","1088",584.067500030098,"Fujioka, Tadashi",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,264.928561578627,"Medium"
"2018-P","1735",40.5615597725129,"Ueno, Takeshi","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Connecticut Field",9,18.3984140281108,"Light"
"2015-P","1354",429.071663676221,"Bauhof Tulln, Team",NA,"Other","Austria","Austrian Weigh-off","1085 Wuersching 11",NA,0,0,0,"Rouge Vif d’Etampes",9,194.62363282674,"Medium"
"2015-P","1173",568.225114948819,"Aininger, Gerald","Gross Gerungs","Lower Austria","Austria","Austrian Weigh-off",NA,"self",310.185300623392,641.653369038861,0,"Jack O'Lantern",9,257.742576583157,"Medium"
"2017-P","1276",328.536409335087,"Zimmermann, Adolf","TUlln","Lower Austria","Austria","Austrian Weigh-off","951 Mathias 15",NA,0,0,0,"Big Max",9,149.021608541592,"Light"
"2020-P","553",864.410121815384,"Daniel, Wonovsky","Wien","Vienna","Austria","Leiserberge Weigh-off",NA,"1594 Melka",321.965350383708,939.987445200478,0,"Champion",9,392.089835806229,"Heavy"
"2019-P","694",859.939665546369,"Hoefler, Norbert","Sooss","Lower Austria","Austria","Austrian Weigh-off","2020.5 Weishaeupl","1211 Ailts",340.68065523967,882.006278242773,2.00664377071003,"Dill's Atlantic",9,390.062070952185,"Heavy"
"2020-P","820",586.42484453786,"Malentacchi, Claudio","Castelfiorentino","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,274.974498483318,560.212455674909,8.9510422517057,"Cinderella",9,265.99783506081,"Medium"
"2020-P","1011",455.138007635655,"Mathias, Franz",NA,"Lower Austria","Austria","Leiserberge Weigh-off","1279 Clementz",NA,268.183637558897,470.082577976426,0,"Wolf",9,206.447127560535,"Medium"
"2019-P","881",632.653938253534,"Dorner, Martin","Leitzersdorf","Lower Austria","Austria","Austrian Weigh-off","2043 Clementz","1527.5 Melka",315.026379021395,751.574825348945,0,"Big Moose",9,286.966999242254,"Medium"
"2018-P","1514",223.864223113803,"Komatu, Masatosi","Noda","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",9,101.543103520399,"Light"
"2018-P","920",615.939099463395,"Markl, Michael","Ernstbrunn","Lower Austria","Austria","Austrian Weigh-off","1080.9 Melka",NA,0,0,0,"Prizewinner",9,279.385275901267,"Medium"
"2017-P","929",642.591575695409,"Sudo, Yoichi","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",9,291.474635761715,"Medium"
